review_text,Review_Angles
"I like the part where Karl Franz says ""Summon the Elector Counts!!!"" and then he goes all swoosh swoosh with the Total War Warhammer while riding his Gryphon because he truly is the John Warhammer of Total War Warhammer 3 return of me playing empire again and not really trying any of the new factions outside of chaos dwarfs because I am also short and enjoy big hats. also Morathi hot.","Narrative, Gameplay Preference, Character Design"
Great new races. Super pumped for immortal empires,"Content Addition, Game Mode Appeal"
"The game is everything I expected it to be, minus the optimisation, which is a temporary issue and will most likely be fixed before the Mortal Empires campaign drops. The amount of negative reviews this game gets is unjustified

UPD: CA restricted the access to the games Steam store page for EVERYONE living in Russia, making it impossible for any Russian to purchase any DLCs that may or may not come out in the future, including the blood DLC, that many already bought and will be unable to access, as well as the Immortal Empires DLC that even those players in Russia that own all 3 Total War Warhammer games will be unable to access and play, because CA decided so. Fuck you, CA.","Consumer Value, Technical Stability, Corporate Policy Impact"
Now is finally playable. Congrats.,"Technical Stability, Consumer Value"
is good,Overall Quality
Creative Assembly stinky,Developer Reputation
"Will happily update this review to reflect how great this game is, once CA gets their shit together and starts respecting their own game and player-base. This has the potential to be one of the greatest games ever made, but is being held back by the very people who are supposed to make it glow. Check out how Helldivers 2 responded to their criticism for an example of how to do things.","Developer Accountability, Game Potential vs. Execution, Community Respect"
pretty good ngl,Consumer Value
People who review bomb this game are a bunch of cry babies dying to get their way,"Community Reaction, Player Entitlement"
"Great total war game, huge improvement on sieges and settlement battles.
I am yet to see any bugs.","Gameplay Improvement, Technical Stability"
"Honestly smooth for me overall.  Yea, it's got it's hiccups in performance week 1....like most every other game at launch.  I've put over 2K hours in warhammer 1 & 2, this dev team has always been solid with their patches, updates, dlcs and free-lcs.  This game will get the same treatment.  You can tell how much love went into this game by just looking at the nurglings.   Great game and fantastic series I'll likely be playing the rest of my life.  Bring on the dlc!","Technical Stability, Developer Support, Long-Term Value"
"They fixed it,","Customer Service Effectiveness, Product Reliability"
"Game breaking bugs taking moths to adress if ever, greed and lying company managment, trash tier company in general.","Technical Stability, Company Ethics, Consumer Value"
"This game has the foundation to be absolutely incredible! There is a total rework to town battles that make even minor settlement defense/offense infinitely more interesting. They REALLY improved the global map movement always allowing you to move your max distance in any stance, this is really only big in the encampment stance. The factions (for chaos/evil) are really cool, interesting, and flavorful! I am the type of player, I struggle enjoying the ""good guys"" even in TW2.

With all of this said, there is more debugging and Quality of Life improvements to get the A.I up to code with where warhammer total war 2 currently is. Remember when considering this game, the second has years worth of development into it after hitting market and this has months so far. They cannot copy/paste everything into this game esp with all the great updates they did!  What that means though, is that they have devs that already know how to fix those problems, so in time this game will be ABSOLUTELY INSANE! My rating for the current state of the game without comparison is 8/10, and 6/10 with comparison.  The moment they fix the AI and minor bugs, the game will be easily 9.5/10. Then if they get all the previous factions with the new mechanics 10/10, redefining moment for the genre!

If you are going to buy this game comparing it to their predecessor, you likely won't enjoy it yet. If you buy this game for the joy of a new game, you will likely love this game!","Gameplay Innovation, Faction Design & Appeal, Technical Polish & AI Maturity"
