review_text,Review_Angles
"This game make everyone see that twitter or any other BS its not the real world, its a game, a vitual world ethics do not mater in a virtual world, make a fun game that its fun to play and people will play it.
+ For some reason people only care about ethics on twitter on some games, i mean pokemon its already slavary + dog fight, in a lot of action game u kill a lot of civilians, ark its animal cruelty with less cute creatures.

Pros:
- Insanaly fun to play and an incredible game loop (a bit slow if u dont increase the xp multiplier in solo)
- No performance issues (at least for me), for modern games and for a game in this early state of the early acces its a huge win
- Incredible good base for the game, you have to fkup really hard to makee the game worse in future updates
- Finally someone who know about law and know that because an intelectual property (pokemon, ark...) its dominant on certain genre/art style they do not own the right to it, and nintendo had been trying to make the world think that they own the creaturee catcher style or the cute creatures in that cartoon art style when they do not own it. (also nintendo didnt invent the creature catcher genre)
- Good progresion line for this stage of the early access, normally in this stage of early access you get frustrated because u can see clearly that something is missing in the progression of the game but its not the case on this one.

Cons:
- Its an early stage of an early access, expect bugs and core parts (history for example) missing
- Its missing core options on world customization, like stat increase multipliers for player, pals and captured pals so u can adapt the difficulty of the game to you
- There is some serious bugs with the Pals working in base, specially if u have a base with verticality, pals do not know what to do
- Its missing a structure/way to make pals do things in a priority order. Example: ""If there is something to craft priorize that, then priorize build, then priorize harvest, then priorize mining"". This way would be easier to automatizate the base
- Its missing (or at least i do not know a way) to move huge quantity of materials from base to base, im missing a Pal that have inventory, like an special upgrade for one of the big Pals like the green pal that increase the weight u can have that make that Pal a walking chest with weight limit of 6-10k, make that Pal be the worst in combat by far but have that utility
- The rest of cons i have are mainly bugs but its an early access so they are not really cons (raid bugs, some pals getting hard stuck)

Hard Pro:
- Twitter hate it",API_Error
If you want to chill you can build on your base and If you want to fight you can go on a journey - quite relaxing game! Still to many crashes but it is early access so thats fine,API_Error
"I actually enjoy this game. It is garrison building, exploring and survival. The one thing I wish this game had was a way to move things you built for your garrison into new locations without having to deconstruct it. Pretty much every living thing can be captured as a Pal, though the real challenge is capturing humans.

This game is great solo, I haven't tried multiplayer yet but I am sure some of my buds will snag it and we will try shortly. Worth the price.",API_Error
super megha ekwl,API_Error
a game from unknown devs who put a certain multi-billion dollar company to shame,API_Error
get it,API_Error
its pretty fun,API_Error
fun and addicting game,API_Error
"It's like ark: survival evolved but instead of dinosaurs it's a parody of pokemon. It's also WAAY less janky than ark was at any point. It also delves into a lot of the fucked up aspects of a realistic pokemon society that the pokemon franchise usually just pretends doesn't exist. Need to catch your first pal but you don't have one to battle for you? Beat the shit out of one and stuff it into a ball. Need to eat something but there are no normal animals? Kill and eat the pals.

All in all, it's a fun, and at times, cute game you can play with your friends.",API_Error
slavery simulator,API_Error
"I don't usually write reviews, but for Palworld, I might just have to. Honestly,  and gameplay loop is pretty good if you live survival style games, overall not amazing but fine for an Early Access and for the price point.
The main reason I had to refund is due to the dedicated multiplayer servers are almost unplayable. I will get booted every 20-30 minutes, and will get random errors when server lists are refreshing. Now, the worst part is that my progression/save in the dedicated 32-player servers upon restart is lost, and I have to start from zero and go all the way back to the character creation screen. The local server/single player mode works fine though, aside from the in-game bugs  and what not.
Also, the optimization could use a lot of work. Too much noticeable pop-ins even on the highest graphical setting on my RTX 4090. Also performance could be better, DLSS helps with this by quite a bit. And finally, wehave to talk about the art assets. For the most part, the visuals are okay. The environments are a bit bland/empty, and low quality textures. Also some of the asset's LODs (specifically the trees are a bit jarring).

I hope they can work out the dedicated servers soon, so I could repurchase again when the game has better dedicated servers. Aside from some technical and graphical flaws, the gameplay is pretty decent.",API_Error
great game,API_Error
"Perfect, just utter perfection",API_Error
"It's very fun! It's like a mix between Pokemon Legends Arceus and Conan Exiles. Some crafting, base building, worker and resource management, battling, exploring, collecting - it ticks a lot of boxes. It's in great shape for an Early Access title. If any of that sounds interesting to you, give it a shot! If it started this great, I can only hope that it gets even better with time.",API_Error
"Amazing game already, feature rich in early access
if you live survival crafters, mon catchers, or factory games you'll love palworld",API_Error
"I can't believe finally someone decided to make a chill open world game, almost like FireFall.

Has few quirks but this game is a blessing.",API_Error
so gas,API_Error
,API_Error
Cannot wait to see where they take this game,API_Error
eletric guy charging my base by having sx wth it hh,API_Error
Monster collector game with guns. Its very good and more mature than pokemon.,API_Error
awesome,API_Error
Its a fun game that has features i wanted in a survival game that's it.,API_Error
I speak on behalf of all of E621 when I say that this game is as fun as it is promising!,API_Error
its just very nice to play,API_Error
cool,API_Error
pokemon with guns,API_Error
Good game.,API_Error
10月10日,API_Error
"Not everyone is having this issue but should be brought up. The game after download and installation, and when attempting to play from Steam, is having an error where it is not registering the Microsoft Visual C++. There is currently no fix.",API_Error
,API_Error
"guns.mons,buiulding and exploring. What more could you need.",API_Error
rad as hell. impotus to continue catching so that you can find a pokemon with rad buffs then fuse your others into it. I see the loop and very much dig,API_Error
ARK: Survival Evolved,API_Error
I can enslave people,API_Error
NINTENDO SUCK MY FAT ONE !!!!,API_Error
"THERES NO LAWS AGAINST PALS BATMAN 

RS tho this jus combo of Pokemon, Ark and Minecraft. 10/10",API_Error
"There are a few things I don't like...

The humans drop ammo, but never a finished weapon. Building your base anywhere there is a ledge means your Pals will fall down, be unable to path back, and eventually starve to death. The Wandering Merchant shouldn't show up so early in the game...there's no way to buy their goods yet. 

Other than that? I like almost everything else, and I love quite a bit of it! The Partner Modes for the Pals is a great feature!",API_Error
"what pokemon should have done a long time ago
",API_Error
i dont want to type,API_Error
Nice :),API_Error
its a cool game,API_Error
The Pals yearn for the Mines,API_Error
amazing game good graphics calm at first have some strategy u need building. pokemon ark pretty much but it just one of my favorite games its expensive for some but it totally worth it.,API_Error
Interesting game mechanics. More curious about how this will evolve during the next year,API_Error
Gret,API_Error
Hey that's pretty good.,API_Error
pokemon with slave labor,API_Error
very fun gg,API_Error
What Pokemon wanted to be and could have been.,API_Error
"Its just what i needed being a Pokemon fan, this is what Legends Arceus should have been",API_Error
"Absolutely love this, especially with friends.",API_Error
Spent tens of hours catching and breeding animals in order to create the cutest war crime known to man. 10/10 - Would burninate the countryside again.,API_Error
eh,API_Error
"Pls, don't delete the mount system in this game,",API_Error
Best monster catcher currently available. Pocket pair took what gamers have been asking for for years when it comes to this genre of game and added more than we could have bargained for. Support these developers and lets hope the additional content drops soon!,API_Error
"This game is what pokemon and nintendo wish they had made, and now out of spite and jealousy they are trying to sue and slander actual creators. 
Game plays well has lovely sound and music overall, but ambience sound alone deserves am award.
Difficulty wise the game offers a bit for everyone from casuals to more extreme challenges. 
Map size is much bigger then i expected and the developers are still expanding it somewhat regularly. Alone is good and with friends is even better. A solid 9/10 from me at the time of review.",API_Error
yes,API_Error
"Honestly, I've spent more money on far less. This game's good. That's really all you can say about it.",API_Error
is good,API_Error
The best game. 10/10,API_Error
Pokemald fans be malding frfr.,API_Error
it has a potential to be the game of the year of beat other historical games like minecrat. It only depends if the developers  want to keep updating it. awesome game!,API_Error
A game that's only going to get better with time. Loads of content already for being in EA. Very Stable as well. Can't wait to see what the future holds for this game.,API_Error
Extremely addictive! Money well spend! Maybe pvp with matchmaking feature would make the game even more fun.,API_Error
"If Nintendo's new Switch 2 wasn't reason enough to try this game out, let this review be! It's everything that I wanted from Poke'Mon with the bonus of GUNS! So, if I'm annoyed, I can pew pew, but if I just wanna chill, I can build my pals some beds and chill with them, or just go catch a bunch on the hunt for the strongest pal! Bonus, they do all the work for you! I personally like to treat my pals as if they were pals and make little cozy areas, but don't let me stop you from living your dictator dreams! 10/10 Would recommend and play again!",API_Error
This is what happens when Digimon and Pokemon put their beds together in Minecraft!,API_Error
"Ark, Pokemon, Satisfactory, Zelda and Elden Ring all packed into one enjoyable experience. Game is great.",API_Error
GOTTA CATCH EM ALL!!!!,API_Error
this game is and can be a great way to pass time and the game play is hard but only in the harder areas is all around a great game,API_Error
it is amasing,API_Error
"I never got to play Pokemon as a kid, so this is like getting to play with a bunch of people back when Pokemon was at its height of popularity.  I love that this is an alternative.  Cause the pets are super cute, and it's also its own game - I loved Craftopia so the whole thing is a blast.  The bugs don't even annoy me, it's just cute pets getting stuck in stuff, how could you get frustrated at that?  I'm having a blast!",API_Error
